id_worker,assigned_tasks,completed_tasks,absences,employee_calls,work_mode,location,start_date
5d2cf208-8db1-4f74-b1d6-e9492f42bc60,22,11,11,7,Híbrida,Bogotá,2015-02-28
c7f708b1-b225-4aad-8f7c-f92efa11ca72,8,8,0,0,Remota,Cartagena,2014-11-21
7150a00f-2003-4602-bc6c-868d7548150e,29,13,11,8,Remota,Bogotá,2020-05-01
fce054a5-4bce-4eb3-b116-15db6f473cf5,11,9,0,1,Remota,Bogotá,2016-11-08
b9ad8eeb-91d0-4711-b978-7d2c8693b321,17,12,3,3,Híbrida,Bogotá,2018-01-14
be6f2c90-7332-4a81-a017-548d26dc3f3f,10,9,0,1,Remota,Medellín,2019-09-15
03374e09-bcd9-4bbc-8e5e-ec10e6a73be7,17,13,5,5,Remota,Medellín,2022-07-10
ac16583f-809d-46fe-9012-eecfbcad32ea,27,14,14,8,Remota,Pereira,2018-10-04
1d478eae-59b4-4e01-8395-72600fc45431,14,12,1,0,Híbrida,Medellín,2023-07-27
75379f4c-91f0-440c-b91c-a057ac62fd49,24,11,9,8,Híbrida,Medellín,2015-04-10
0c2b5fb7-b4b2-48ff-8501-e9b408786112,25,10,12,8,Remota,Bogotá,2014-02-14
e1587b05-2bed-4147-a83a-4ffef802ce46,20,15,5,2,Remota,Cartagena,2013-04-20
34bd9100-a89b-4764-8179-ecd31b8aeb83,23,15,10,4,Híbrida,Bogotá,2016-02-14
17d0726f-4057-4503-917b-1b027e62b6b9,26,13,10,8,Remota,Cali,2023-02-02
59a9da8e-de7d-41f8-8949-4110d674b17c,24,13,10,8,Híbrida,Medellín,2017-09-17
699dcd8d-088d-405b-86cd-f929cc2efcc1,20,13,6,3,Remota,Bogotá,2017-04-28
081da33e-e7ce-4e07-be3e-d1169090aa25,18,13,7,6,Híbrida,Medellín,2013-04-01
d7d0a46c-6514-4174-91a4-28b52dff2676,20,13,7,4,Remota,Pereira,2021-08-02
1b8b04d9-9714-4fc1-ab0d-8b6342e0bf6a,14,10,6,2,Remota,Bogotá,2017-11-12
22117882-d17e-4ba6-87b5-0aabc9b1a576,26,13,14,9,Híbrida,Cartagena,2016-04-19
d2d1e625-6dfb-4fce-8678-caf7d5e10ccc,24,14,11,7,Remota,Medellín,2022-05-29
df3535f2-ae32-4819-b6e5-be3e5a997ae5,14,11,1,2,Híbrida,Medellín,2022-09-01
51bbf827-ee87-4732-8d74-39026dc5dbcd,12,11,1,2,Remota,Cartagena,2015-01-12
228277d9-a113-4b5b-ab04-55db5de604a6,21,14,10,7,Remota,Cali,2015-06-11
b0fbd44c-a2a9-42ca-8366-f8b1c8f71be1,17,11,7,4,Híbrida,Bogotá,2023-01-17
2b1fd54a-484b-4b2d-aa8c-b2af54e4d7c2,15,10,7,3,Híbrida,Bogotá,2021-05-29
c6938a8f-79d1-4399-881a-29be3f9cd72a,11,7,4,3,Híbrida,Bogotá,2014-08-03
84520a78-2184-46ec-9feb-bc93a403b111,22,13,8,5,Híbrida,Medellín,2023-01-15
5d38821d-bd83-4a51-8290-e74cc3cada26,26,13,12,7,Híbrida,Cali,2019-08-14
21f2668d-4212-4bee-a4e2-d53b610d3f00,23,12,11,6,Remota,Bogotá,2023-10-01
fe7dfa7a-a41c-4f9a-a5ab-6153020ea2d7,14,11,6,3,Híbrida,Pereira,2018-11-09
67776515-1659-41a0-a521-228dde86a15b,29,14,13,12,Remota,Medellín,2020-02-02
dd7aa41a-62bb-4251-abc2-942686910172,8,6,2,2,Híbrida,Medellín,2016-09-15
ec138998-c0c2-49c6-a4d5-6bfdf97d4a8a,17,16,1,1,Híbrida,Bogotá,2022-07-03
81b2afb7-0e46-4481-997e-0ced6a8d53e5,22,13,7,6,Híbrida,Bogotá,2023-03-23
ef93f623-16a3-4f79-aa6e-738415c065d0,28,11,14,8,Híbrida,Bogotá,2018-04-15
8af1aa9b-ed62-410d-86c5-bf133b995a27,27,11,15,9,Híbrida,Bogotá,2013-04-21
d85bfda7-fb30-4e48-abbc-6d6e21980300,13,11,2,2,Híbrida,Bogotá,2020-06-28
b925cea8-7349-4efc-aeef-b9327d26ead3,11,10,2,2,Remota,Bogotá,2016-11-13
d7d05ada-f8c1-4440-b8ce-f4a8b6986145,19,12,8,5,Remota,Cali,2014-12-09
6767fb74-ff14-46b7-88b6-13e4fdc27425,26,10,13,8,Remota,Bogotá,2021-09-30
2bd6cf41-d6be-45fc-8865-cfbb49d5c26d,19,11,8,4,Híbrida,Medellín,2022-10-18
36372b2a-2fdb-48bb-8995-77f1e37b7386,26,11,12,7,Remota,Cartagena,2013-07-23
a04225fd-5c49-469b-8140-4720f47d5f24,11,10,2,1,Remota,Medellín,2016-10-28
ce94d43e-a66a-4abb-96d2-f07c12792715,14,12,3,0,Híbrida,Cali,2016-03-14
116532b0-d40b-4071-b04b-5ba7a8a5f17f,21,13,9,5,Remota,Cartagena,2022-09-08
7e037400-cd7b-402d-85ee-e93187ad3d89,18,16,5,2,Híbrida,Cartagena,2016-08-05
ff3eb7ea-c622-46ef-ad93-854c91c924b5,28,12,12,7,Remota,Pereira,2020-11-11
0423bf3d-b0b0-41fa-a63a-bcd7988cb600,30,13,14,9,Remota,Bogotá,2017-11-18
39184524-2b88-40a7-90da-9f83c814707d,18,13,9,5,Remota,Cartagena,2019-03-31
7bb6e857-3216-4125-8fc0-8fd93c2ea068,29,14,12,8,Remota,Bogotá,2020-05-30
e4bb6038-8bc8-4c14-bd50-9193ebe84200,21,14,10,6,Híbrida,Medellín,2020-02-16
00e3cfa7-7548-4267-9efd-ef066acb4ed6,18,12,5,3,Híbrida,Bogotá,2018-10-10
bdaa26a8-97a4-4bd2-b398-0f63e6dfc7ef,10,9,2,2,Remota,Pereira,2018-12-06
e711b8bc-6f37-4f4a-beb2-a381d3257a7c,28,9,15,12,Híbrida,Medellín,2022-11-10
7df1cf58-11d2-4d29-85d1-b57fe239eb69,28,14,11,7,Remota,Cartagena,2023-03-06
ee3118e4-d5fd-4908-807b-70ed86e45b28,28,7,15,9,Remota,Bogotá,2022-12-15
c243ecbc-68b7-402e-b086-5918ba1dd05e,23,13,8,5,Remota,Bogotá,2019-01-01
78f4d2e7-3791-4202-8325-ed5107e45889,9,8,4,1,Remota,Bogotá,2013-11-30
04263512-7651-4511-ba18-329e3e4e67dc,12,9,6,3,Híbrida,Cali,2014-10-29
59b7c377-85c3-477a-85e1-c9efe1f873a9,14,12,3,4,Híbrida,Bogotá,2016-03-31
b34ba110-6782-4638-a105-50addb63ecc8,15,11,5,4,Remota,Medellín,2014-06-21
fdc91098-c767-4932-9394-401ed026661e,15,13,2,1,Remota,Bogotá,2018-07-05
e96adc0f-437d-42e4-875b-5d5c8ae758ea,28,16,10,5,Híbrida,Bogotá,2022-01-04
33164fed-c2ba-4433-aeb1-fa104fa1ba29,29,12,14,10,Híbrida,Cali,2019-04-16
70e30a78-2b39-4454-8fc9-c6758265e7e0,18,14,4,2,Remota,Cali,2022-12-11
4627c389-d459-4ff7-8964-212c6d6cf4aa,29,12,16,9,Híbrida,Cali,2014-11-21
ec27f89c-c90c-4afe-81c7-88ef1ec118a2,15,9,6,4,Remota,Medellín,2021-04-09
ce6ab942-fa5e-453d-a411-95465528514b,10,10,1,0,Remota,Bogotá,2019-01-05
8ece4568-28c0-463f-a04c-0512c60eba90,13,10,5,2,Híbrida,Cartagena,2016-08-07
0bb2628c-7d86-4ff4-8cd1-8603348f3570,28,12,11,8,Remota,Pereira,2015-12-13
3f996f5b-e22f-4a69-8b61-5dacba2ac7af,20,10,8,5,Remota,Medellín,2021-11-30
024901a7-4596-40ac-b1c9-973a61677a3f,17,14,5,2,Remota,Cali,2020-01-09
ef13297c-50f2-4f2d-84b0-409827f2c076,20,12,9,5,Híbrida,Bogotá,2020-10-11
554694c9-8414-4ec1-88c2-971ee8c82b93,21,13,9,4,Híbrida,Bogotá,2022-03-25
835fe2b3-6f2c-4632-a968-c025e3e401c0,24,10,14,9,Remota,Bogotá,2017-12-14
b18d177b-0354-46ca-954b-4f582dc8d0ca,22,13,10,9,Remota,Bogotá,2019-03-04
0ef7ebcf-d06f-4e5b-96fc-277214e4dfa8,20,13,9,2,Híbrida,Cartagena,2015-08-02
f7c2aeee-2d71-4628-864e-ff9392da05e0,9,9,1,1,Remota,Bogotá,2022-07-22
6ef4b95e-5bfe-45ae-a107-7885cb18ebfe,18,13,7,1,Híbrida,Bogotá,2018-07-20
d499488d-efe8-4aee-80ce-b4078c54cdff,23,12,12,8,Híbrida,Bogotá,2023-09-29
761a1937-3901-487c-9ed0-faf150936ee5,16,12,5,4,Híbrida,Cali,2016-01-07
dc6b8bba-a2ba-41d4-8a00-009c5904d89d,28,14,9,7,Remota,Medellín,2018-08-22
13b190f2-8a52-4325-be90-4be516127487,21,13,8,5,Remota,Bogotá,2017-11-03
2c1ddef9-9155-4598-9e50-4f484cf9a640,25,12,10,7,Híbrida,Bogotá,2023-01-18
e2179f45-1f13-473f-8a09-d748f5893c59,19,15,5,3,Remota,Pereira,2021-05-28
dbeb4827-5f11-48d4-b3cb-e072f0eed84f,25,10,12,8,Híbrida,Cartagena,2020-12-09
597c19d4-52c6-41fd-a46f-9eac07d9f5c7,22,12,10,8,Remota,Medellín,2016-03-02
34a2cdd8-b74f-4f95-ac63-bf9f426ac82c,24,15,8,6,Híbrida,Cali,2013-10-21
5c644b01-9541-4f03-b818-fae240b05be8,27,9,15,10,Remota,Bogotá,2016-07-12
ac5e9327-171e-4b58-951e-3491bc310e35,19,13,7,4,Remota,Bogotá,2023-07-29
ab0b5c20-ce76-452b-bca0-cbf9f13988ec,16,14,2,1,Remota,Medellín,2017-01-15
8d418b4e-a1e1-4cde-a08a-461b9e14bd46,13,12,2,2,Híbrida,Cali,2018-01-18
03bad812-658d-4cd2-a463-1669cc31e9e3,25,14,12,7,Híbrida,Cali,2017-07-28
9410c327-0dce-4c55-bc0c-a003f11c5237,14,12,5,1,Híbrida,Bogotá,2020-05-23
9636b36b-532a-4361-8b40-b2c1127c4de3,25,14,11,6,Híbrida,Medellín,2021-02-19
e2b58c7a-cd2c-4d76-ab50-57ecce2b8be3,23,15,10,4,Híbrida,Pereira,2023-10-05
0830f409-ae62-418d-90b6-2b1f2f9ed224,12,10,3,1,Remota,Bogotá,2017-04-21
62da8cee-56a9-46a9-b2dd-6205dcd13c37,15,11,6,5,Remota,Bogotá,2016-05-12
39249451-cbfc-4029-ae07-c2584948d419,24,12,9,7,Remota,Bogotá,2013-01-26
10bf46de-6efc-45ca-a620-a962e0d227ab,21,12,12,8,Híbrida,Bogotá,2015-09-09
d5112f6b-f079-4cc3-b6ca-f1ef05da769b,29,12,14,10,Remota,Bogotá,2021-11-26
04e9770a-2c08-4168-b646-3ee959d707de,18,10,5,5,Remota,Bogotá,2016-10-08
6ecb5c38-fed5-4deb-b79d-09fc98a65d03,29,13,12,10,Remota,Cartagena,2014-01-28
ff50148a-4424-49e4-b171-8040ac6be245,22,15,7,6,Híbrida,Bogotá,2017-01-05
3d3e9120-e630-4f07-bea8-94801a74ae06,27,9,14,11,Remota,Medellín,2017-10-02
83d269c4-75ff-42c7-8819-4891c4499d6b,24,14,10,7,Remota,Bogotá,2022-04-20
0b534d72-42e6-496d-bb36-7ce294957805,13,12,3,3,Remota,Medellín,2017-09-12
3111188c-419b-4bac-a25c-8793c4745fe5,13,12,2,2,Híbrida,Cali,2021-03-13
33e7cc90-34cc-4942-b8cf-a47fe19d8832,15,11,6,4,Remota,Bogotá,2020-11-05
ec9a305d-def5-4616-a5c5-ff5df6a7e706,27,13,12,8,Híbrida,Medellín,2017-04-15
5c579c16-c161-4d27-8234-ddcfae5e139f,18,13,5,2,Remota,Medellín,2014-09-24
f2b827a4-95d0-4291-971d-466593e82e62,12,10,1,0,Remota,Bogotá,2023-07-07
0b022ff3-55b2-4192-8a26-484d34cd4d96,14,13,0,0,Híbrida,Cartagena,2020-05-05
da201d66-2a4a-40cf-9d85-b02af50db983,28,12,13,9,Híbrida,Medellín,2022-07-31
d8f686cf-34f0-439f-8cc4-fcdf645c5356,28,11,16,9,Remota,Medellín,2021-10-04
4263836b-626f-45d1-9d11-e6df7319b972,16,12,5,3,Híbrida,Medellín,2019-05-02
3d9f322a-8a1e-4ebc-8e47-d77fead6efea,29,10,12,8,Híbrida,Bogotá,2021-06-23
527a0059-6bf0-4f16-8ba9-24bade1ccd35,23,15,7,5,Remota,Medellín,2018-11-22
5a7967ac-4126-4c96-9cbd-089d0b5f2287,10,8,4,4,Híbrida,Bogotá,2018-10-14
1b5e660e-4366-4e47-aba9-1c088bd7405d,16,12,5,3,Remota,Cartagena,2023-02-14
d25290bc-adac-4307-9f23-29b28735b1fb,17,14,3,3,Híbrida,Cartagena,2019-02-13
caec4af5-d86f-493b-b7ef-d0db58dc6259,14,11,3,1,Remota,Cali,2019-04-03
15db6852-785e-486e-b992-9203ea29e2ba,29,10,15,11,Híbrida,Cali,2023-10-01
8d2bd916-f135-48d9-9766-af79072c457b,17,13,2,2,Híbrida,Pereira,2017-03-12
d2199c00-8bb8-461d-b4ba-66da345cd42f,14,12,3,1,Híbrida,Cartagena,2016-04-08
d4925550-de16-43c7-9873-7dbf65a48902,16,10,7,4,Remota,Medellín,2023-02-07
e6a07135-f5dd-4c96-aee4-6d58047e0302,11,11,0,1,Híbrida,Bogotá,2013-06-16
3f4a72be-4306-4a0c-af75-a55e56f92468,11,9,3,1,Remota,Bogotá,2013-01-23
101e05ac-8217-4122-853a-22dd71dba4f7,25,15,9,6,Híbrida,Bogotá,2019-01-03
e7905a6e-2cc5-45ef-80f3-5967f60ffbcf,23,15,9,5,Remota,Cali,2014-02-08
f1a6128d-70db-4673-913a-1c8438d3e9e1,20,15,6,7,Híbrida,Medellín,2020-01-31
f3f60d37-6454-4584-82a9-62e74c4d4ab8,14,11,2,1,Híbrida,Medellín,2014-02-26
80e18b58-1857-47a7-8e59-a50db4712f4f,16,11,6,2,Remota,Cartagena,2019-05-25
90a195b6-ab67-45df-ad34-d9c0ec5b7338,22,13,9,5,Remota,Bogotá,2017-08-28
27a1f2b1-995d-4568-9c6d-7a27525a25ba,25,12,11,9,Remota,Cartagena,2013-12-03
280fb07c-bbf4-43fd-9100-9f5a46931896,21,12,10,7,Remota,Bogotá,2018-08-11
36715c70-6148-4d16-86b9-e8a66bdd6382,21,13,9,7,Híbrida,Cali,2014-05-31
4fe10278-5ee9-459f-8574-f2981fc0a27c,17,15,4,2,Híbrida,Bogotá,2020-03-22
1e003393-50e7-4a61-b15c-223a1ab77da1,24,15,9,6,Remota,Bogotá,2021-04-24
f0c396ef-6da1-4a3e-84a0-fbacb0e0b54b,8,8,1,0,Remota,Bogotá,2016-01-02
7c519447-7450-474f-804e-a7d9f8c7ba73,13,11,1,3,Híbrida,Medellín,2023-10-17
022bf05e-870f-4ff8-8b5e-d5e8f3eb73c8,11,10,2,0,Remota,Medellín,2015-06-27
5626d3ac-a8c6-42d4-953c-a770b6f45d18,20,12,9,6,Remota,Pereira,2013-01-08
2187a69e-ec11-4a6c-b8de-cc4e2ea1a641,23,16,9,7,Híbrida,Medellín,2023-03-16
725506ac-1e76-456e-86ec-956840766aa9,20,12,11,6,Remota,Bogotá,2016-06-25
8158eed4-8754-4326-9c87-bd962163fe41,29,13,13,8,Remota,Medellín,2016-05-16
c5dbe1c4-7277-429c-9fa5-909a3930420a,21,14,8,7,Remota,Cartagena,2021-06-10
eab72e79-d42c-435a-b8d7-e40c6b26f4cd,28,12,14,10,Remota,Bogotá,2019-12-16
e83d058a-a69d-4cd4-9cb1-0d7ab6ef2d90,22,14,8,7,Híbrida,Medellín,2021-03-29
76d060e2-a879-4e35-8fc9-a068e0c5b0cd,27,14,14,9,Híbrida,Bogotá,2013-11-21
78892532-bc71-43bd-8a3e-2d9f0afc8dfb,18,10,7,5,Remota,Pereira,2016-03-11
36726673-0774-4329-bfc2-5e6e169c0ee0,28,11,14,9,Remota,Cartagena,2016-07-24
092dcb79-d338-4952-b251-ffd8df2403bb,10,8,2,2,Híbrida,Cali,2023-06-04
c20b9cfc-e1ac-45a7-94e3-06e1e3456579,17,14,6,2,Remota,Cali,2022-08-05
14614b45-5e0a-4bc9-9983-0b523b7c3333,13,10,0,1,Remota,Cali,2020-06-20
2bba27b1-3c06-4900-81c7-3fe5cd51ca4e,24,14,14,6,Remota,Bogotá,2015-10-30
9fe8595e-bd14-4df0-8c51-1d9664577c79,23,15,8,5,Remota,Medellín,2022-03-20
41463ee7-8815-40b7-8deb-b1df51e1179a,15,12,2,2,Remota,Pereira,2013-03-19
00fe8982-4da8-4292-946e-ff0eb521bf79,18,11,8,5,Híbrida,Bogotá,2021-08-01
6c05ec3d-4792-41d5-9ff1-9cd714afe2dd,13,9,5,1,Híbrida,Bogotá,2017-11-17
2119c489-c529-4fe0-89f3-1e5c20100e2e,24,11,12,10,Remota,Bogotá,2023-02-17
110e71e6-5645-4cd3-ae4b-3568232f581c,14,11,4,1,Híbrida,Cartagena,2016-04-02
e9d70437-80aa-4f1c-b6a5-118347f7b794,25,13,12,6,Remota,Pereira,2021-03-10
337c4e83-4d2d-4bac-9a0e-034582e20b67,17,10,7,6,Híbrida,Bogotá,2015-11-25
8094b3c4-1621-4697-af9c-6fa3b587159c,16,14,2,2,Híbrida,Bogotá,2016-12-15
f95787df-9b47-483d-9d66-8c4bce300948,19,14,6,4,Remota,Bogotá,2013-12-10
56c9b236-d40b-4c6a-bb6c-bf89130d7b41,16,12,5,4,Remota,Medellín,2017-08-17
66d2a3f3-88fd-4649-a4e3-b2be9ea13ce9,25,9,15,10,Híbrida,Bogotá,2020-08-03
de685dd2-ea3a-4583-9a75-efa2573f3022,8,7,2,0,Híbrida,Bogotá,2014-09-06
3110c442-940e-43be-b12b-8a0371876fc4,16,13,3,3,Híbrida,Cartagena,2017-09-16
06ad82ae-51b4-4b35-9307-c76a3614ce4a,23,14,9,4,Remota,Medellín,2022-12-22
e0bb90aa-1c11-4508-ba55-fc2d2f4c4be7,21,14,7,6,Remota,Bogotá,2018-10-18
9a7771e9-234a-41ec-b661-a94d1309b329,13,11,3,0,Híbrida,Bogotá,2014-10-10
cb66cbda-efe8-4392-9682-fd7e0fbb3810,29,15,11,9,Remota,Bogotá,2020-01-26
6ac1018a-6d7c-44e7-a222-df39910b5b84,16,13,6,3,Remota,Medellín,2013-10-28
b3d8bb47-b51a-43c1-9a91-2b5be74e1c1a,22,13,9,6,Remota,Medellín,2014-08-16
df9ec670-1e8f-4a9e-919e-d882377eff7d,14,12,2,0,Híbrida,Medellín,2013-08-21
1eb1e6eb-7ebc-4f57-9539-e54f6f7a3cbf,15,12,3,3,Híbrida,Pereira,2017-12-06
17dd2b52-4d8f-408a-a605-8e1165fa1060,23,13,10,9,Híbrida,Medellín,2017-07-01
66c1c5bf-0bf4-4745-b4ed-4fa1611b7deb,30,11,16,9,Remota,Bogotá,2021-08-18
a0348166-356e-45b1-bec2-16362a8b6a61,30,13,15,9,Híbrida,Cali,2020-09-22
743aa04d-3c52-450f-bb0a-3c90c5549de9,13,11,5,3,Híbrida,Medellín,2020-04-18
6909fac0-e820-40c9-a3c4-709163236a8e,13,12,3,2,Remota,Bogotá,2019-05-23
0b616959-50be-46dd-af21-b790f1c131c0,28,10,14,8,Híbrida,Cartagena,2014-12-30
90f4963e-bb70-4e3c-81b9-82a20f887c71,22,11,10,7,Remota,Bogotá,2023-03-31
da1ac47a-7aa4-45ac-98cc-d4be330f106a,12,12,2,1,Híbrida,Medellín,2020-03-18
a8a9adc6-7fa8-49ca-8c06-3b9271d9d42a,14,10,3,0,Remota,Bogotá,2020-08-09
32324a25-2942-4c4a-9326-ebf9646583a1,14,10,5,3,Híbrida,Medellín,2020-10-21
91b2be58-54ed-4355-9977-c0566afc16f5,13,11,6,3,Remota,Cali,2020-01-23
39b09298-4946-45a5-833d-003357c7a2b9,16,12,4,2,Remota,Medellín,2023-12-25
b8f2f9f5-2748-4a39-aef1-e32871d1e898,16,13,2,3,Remota,Medellín,2021-12-02
4ee371ea-283b-4789-b748-7ae489d2ad8e,22,13,9,4,Remota,Medellín,2014-01-29
ad3b5760-a689-47c8-843a-230eeb6cb735,21,11,9,4,Remota,Bogotá,2013-03-02
ee51dbc4-c7e4-4946-831d-d6468b1d614c,26,17,7,5,Remota,Cartagena,2014-08-27
30b75f59-a22d-453e-b20d-f3f46d6c9bf7,19,14,5,3,Híbrida,Cartagena,2016-08-20
da9a234a-dee3-4121-b5b3-d1396bf3a9f8,12,10,4,3,Híbrida,Cartagena,2015-08-14
5a073e4b-eb18-4017-858d-a2781fdc8b0e,18,10,11,5,Remota,Cartagena,2017-10-31
4ed9340b-c66a-41e2-8ed6-330b189deccc,15,12,2,2,Híbrida,Cartagena,2017-01-23
f3294545-895d-4e5d-8381-158c111521bd,17,12,6,2,Remota,Medellín,2022-04-26
95c2ce79-0d49-46ec-9e77-abcff59bae7b,5,4,0,0,Híbrida,Bogotá,2017-12-26
8fbb2587-a104-4581-a49b-faac0b1f7b6f,25,12,12,6,Híbrida,Cartagena,2016-08-24
942fc5fd-cc32-477c-83c5-39efec8370a7,21,10,6,4,Híbrida,Bogotá,2016-05-25
9ca475ee-8357-45c3-9923-630e70fefab6,19,16,3,2,Híbrida,Bogotá,2021-04-20
6dd38a70-24d4-49a4-9dcf-908c526a57d3,24,9,13,9,Híbrida,Medellín,2022-09-09
32333cce-07db-4ab2-bbb9-d69e21e9addc,21,15,9,7,Híbrida,Cartagena,2019-06-26
f5ccba5c-d89f-4df0-8f88-a77cac3f9a3f,13,9,4,4,Híbrida,Bogotá,2018-09-19
904fe30c-55ed-4c2d-8485-6913647efec8,20,14,10,5,Remota,Medellín,2016-11-24
735a5bf8-d1fe-4b78-a5e7-0dc169ddb7b3,9,8,2,2,Híbrida,Bogotá,2017-11-02
ac577638-e1fe-4b38-9b96-6eea4fd4a77a,23,14,7,4,Remota,Medellín,2019-04-05
4e92aa46-e020-48fe-bd9e-47f80f8abf33,19,16,4,2,Remota,Bogotá,2015-03-02
e066d518-94a1-413a-9aaf-56a8e68098fb,24,12,11,7,Híbrida,Bogotá,2022-11-11
e170f5fc-c89b-48f5-81fa-92b54bde67d9,27,11,15,9,Híbrida,Bogotá,2020-08-02
9d47204f-45a2-4ac8-b7aa-f363290fee72,22,15,8,5,Remota,Bogotá,2013-03-29
a27b7697-130c-48d6-978d-3ba2ac1df84e,20,15,6,5,Híbrida,Bogotá,2018-06-25
fef1e61a-c248-4005-878d-21ddad227d7b,21,15,7,5,Remota,Medellín,2022-08-14
7f82d5da-337c-48de-a5a5-5aa642cfba39,25,14,8,7,Remota,Cali,2019-01-04
e5065be9-afa5-4111-b6ec-f60604d4b15a,24,12,10,6,Híbrida,Cali,2018-01-10
c512347e-080e-41a2-9912-0b505b886b0b,13,10,7,4,Remota,Bogotá,2016-08-07
f1eac3ca-145a-4171-b652-12c7b4cc4eb1,19,11,8,5,Híbrida,Bogotá,2018-06-20
81c6f046-4d31-422a-8f6d-921e54dcef04,10,9,1,1,Remota,Bogotá,2019-06-17
c8d4cad0-b619-407c-afa3-0ffb5a8dda78,23,13,10,7,Remota,Bogotá,2016-02-25
188a67fb-e0f9-4901-9acc-4487fd7a40aa,24,15,9,5,Híbrida,Bogotá,2017-06-11
e94f0cb8-f2d9-43c2-a42e-41b43e1e8573,30,12,13,10,Remota,Medellín,2021-03-03
fbeb24db-3be3-4c64-811a-242b30742827,18,13,5,2,Remota,Bogotá,2015-12-15
d59b61df-3ee6-41e9-9826-af259439c387,28,17,12,8,Híbrida,Cartagena,2017-10-30
de75dbc9-0fbf-4d06-aa18-88374a5c4852,13,11,4,3,Híbrida,Medellín,2022-04-01
e4a5e634-2493-42e4-a06f-ce0323447578,17,12,8,5,Híbrida,Cartagena,2014-04-27
4bb84aa8-7424-42f0-b128-92f35a45ed75,16,9,8,5,Remota,Bogotá,2014-01-04
5dad3dbc-ef90-4e9e-b6b7-ba6f3c6ac434,29,15,9,7,Remota,Bogotá,2018-03-30
c4e2e583-0d26-467e-9b5b-65d3006d0b1e,22,14,7,5,Híbrida,Bogotá,2021-12-23
53be2aea-16be-47e4-9422-09e1bf214393,19,14,5,3,Remota,Bogotá,2018-04-19
f9e1dd15-b9e7-41f6-a129-98999150efd6,29,12,15,10,Remota,Bogotá,2018-09-26
74ce4df9-30c5-490d-bf67-ab6261c5b548,17,14,5,1,Híbrida,Bogotá,2021-01-15
38fe6716-70c3-4f34-91d0-85ce6d81e6f2,25,17,8,5,Remota,Medellín,2015-08-07
c192611b-f5fb-41a3-bbe9-b9ad7acc18f5,22,13,11,6,Híbrida,Medellín,2018-02-05
258ce6cc-c740-4060-b686-784c5fb3491c,8,7,0,2,Remota,Bogotá,2022-04-09
066151b0-8ffb-4805-874f-d8d56712f7a4,18,15,6,3,Remota,Medellín,2013-06-13
a1188241-e2ef-4594-9874-efd4d0156463,28,13,13,10,Híbrida,Medellín,2022-05-02
2fcdd858-b479-4f3e-8a34-e3563948fdd4,26,12,13,7,Híbrida,Pereira,2020-09-02
3cbc2191-038b-4740-a613-62f5e9845c6b,19,13,10,6,Remota,Cartagena,2023-02-16
36233fe6-caf5-44e6-9a9c-8c53d49f7ea8,20,11,7,7,Híbrida,Bogotá,2022-08-16
fbd620b8-39f4-4ada-b90e-5289f1e52937,10,9,4,2,Híbrida,Cali,2014-10-28
c7189626-bf64-49ad-97bf-2d0ce007932f,19,15,3,2,Remota,Medellín,2017-09-10
b9360c10-74af-4188-a043-a6721f3af346,14,10,5,4,Remota,Bogotá,2015-09-28
7e412559-7fb0-4237-858d-a59ff92aa6f0,25,8,14,10,Híbrida,Pereira,2023-11-23
c1084c30-418a-4c9a-88c0-06bc3538b813,25,12,12,8,Híbrida,Cartagena,2018-09-17
88e9ebb1-ee3b-4e98-b824-1f5636086c52,27,15,12,7,Híbrida,Pereira,2022-02-11
03420785-c19b-43d4-ae2b-4dc7f07c0167,26,16,9,6,Remota,Bogotá,2018-02-06
1c4c4f4d-a9ca-4af0-bb8d-8342f261e4ff,19,15,5,5,Remota,Bogotá,2022-11-25
17b20c06-1d0c-4d55-b052-bba9774d0071,30,11,13,10,Remota,Bogotá,2013-02-01
ab2f379a-00a2-436c-a039-e447c248243f,13,12,2,0,Remota,Cartagena,2020-08-06
1f803fdd-dbf5-4ad7-a497-135441a8f577,11,9,1,0,Híbrida,Bogotá,2020-08-25
5702647e-64a8-4ed2-b008-bc2482e0ab3e,22,11,7,7,Remota,Bogotá,2018-07-16
d5a9a83d-4218-466a-993e-a795c621e4e7,16,12,6,3,Remota,Bogotá,2018-03-14
ba280557-bc07-4f8b-a3e7-c2b10c0eb49c,28,11,15,9,Híbrida,Medellín,2019-07-02
83281c76-6778-4579-b649-e33873614796,16,13,6,3,Remota,Bogotá,2022-09-10
cd22541d-16a5-4374-9b22-10a511d47f98,14,12,1,1,Remota,Medellín,2019-07-08
34f31a2d-5258-4bd1-9630-3af8e8c25d08,16,10,7,6,Híbrida,Pereira,2020-01-13
9dc86ed6-ca42-46aa-a257-9f9f73b8f241,26,11,12,9,Híbrida,Cali,2023-03-06
fc437d0a-960b-43f3-9219-999b413c22fa,17,13,5,2,Remota,Bogotá,2023-05-25
88a22f9e-ca39-4a3b-89da-fd72d4f7e32f,25,13,8,8,Remota,Medellín,2015-02-01
cd54ecf2-4ffa-4b68-8ced-eff5757a2664,23,10,11,9,Remota,Bogotá,2017-05-27
ed7a00ac-9be7-425f-a819-e28178acc45c,27,13,13,8,Híbrida,Cartagena,2019-10-27
d09100d4-6e9e-48d8-9974-87cfabbc207e,14,12,3,1,Remota,Bogotá,2021-05-07
1b353afd-2e34-4813-bb6e-f6eaa279cefb,24,15,11,8,Híbrida,Bogotá,2021-11-17
